Snapdragon_600:
60.376	60.7172	61.0108	60.9561	60.8312	60.0348	
41.3998	41.4744	41.5579	41.6346	41.7011	41.754	41.7901	41.8058	41.7991	41.7714	41.725	41.6619	41.584	41.4977	41.4213	
41.7497	41.8293	41.9199	42.0053	42.0809	42.1423	42.1846	42.2031	42.1951	42.1626	42.1088	42.0375	41.9515	41.8585	41.7774	
42.09	42.1737	42.2719	42.3673	42.4541	42.5261	42.5764	42.5983	42.5882	42.5492	42.4861	42.4044	42.3088	42.2086	42.1236	
42.4216	42.5093	42.616	42.7233	42.8237	42.9091	42.9695	42.9956	42.9827	42.9349	42.8598	42.7653	42.6584	42.55	42.4609	
42.7051	42.7971	42.9125	43.0322	43.1478	43.2487	43.3212	43.3521	43.3354	43.2769	43.1875	43.0787	42.9595	42.8426	42.7495	
42.942	43.0377	43.1616	43.2941	43.4259	43.5441	43.6307	43.6671	43.6455	43.5742	43.4687	43.3444	43.2126	43.0874	42.9906	
43.0825	43.1805	43.3103	43.4517	43.5954	43.7276	43.8259	43.8666	43.8407	43.7585	43.6402	43.5044	43.3635	43.2324	43.1334	
39.0459	39.0597	39.0815	39.1054	39.1277	39.1454	39.1571	39.1615	39.1584	39.1479	39.131	39.1092	39.0853	39.0632	39.0493	
39.1023	39.1162	39.138	39.1621	39.1845	39.2023	39.214	39.2185	39.2155	39.2051	39.1882	39.1664	39.1425	39.1204	39.1064	
39.2085	39.2225	39.2445	39.2687	39.2913	39.3095	39.3214	39.3261	39.3231	39.3128	39.2959	39.2741	39.2501	39.2281	39.2141	
39.3572	39.3713	39.3935	39.4181	39.4411	39.4597	39.472	39.4769	39.4741	39.4638	39.4469	39.425	39.4009	39.3788	39.3649	
39.5431	39.5574	39.5801	39.6052	39.6289	39.6481	39.6609	39.6663	39.6637	39.6534	39.6363	39.6142	39.5899	39.5676	39.5535	
39.7625	39.7772	39.8005	39.8265	39.8512	39.8713	39.8849	39.8908	39.8884	39.878	39.8606	39.838	39.8133	39.7907	39.7764	
40.0123	40.0275	40.0517	40.079	40.105	40.1264	40.1411	40.1476	40.1454	40.1348	40.1169	40.0936	40.0681	40.0449	40.0303	
40.2917	40.3076	40.3332	40.3622	40.3902	40.4134	40.4295	40.4368	40.4349	40.4238	40.405	40.3806	40.354	40.3298	40.3147	
40.5973	40.6143	40.6418	40.6733	40.7039	40.7296	40.7476	40.756	40.7542	40.7425	40.7223	40.6961	40.6676	40.642	40.6261	
40.93	40.9484	40.9787	41.0136	41.048	41.0771	41.0978	41.1076	41.1059	41.0929	41.0705	41.0416	41.0106	40.9828	40.9657	
41.29	41.3105	41.3444	41.3842	41.4238	41.4576	41.4818	41.4935	41.4916	41.4767	41.4511	41.4182	41.3833	41.3525	41.3336	
41.6784	41.7017	41.7407	41.7871	41.8339	41.8744	41.9035	41.9176	41.9153	41.8974	41.8668	41.8282	41.7877	41.7525	41.7312	
42.0981	42.1251	42.1711	42.2267	42.2837	42.3336	42.3698	42.3872	42.3839	42.3611	42.3231	42.2759	42.2274	42.186	42.1614	
42.5515	42.5835	42.639	42.7075	42.7789	42.8424	42.8888	42.9107	42.9054	42.8751	42.8257	42.766	42.706	42.6557	42.6264	
43.0443	43.0832	43.1518	43.2383	43.3306	43.4142	43.4756	43.504	43.4952	43.4526	43.3859	43.3074	43.2306	43.168	43.1322	
43.5856	43.6334	43.72	43.8321	43.9551	44.0691	44.1538	44.1916	44.1763	44.1138	44.0199	43.9132	43.812	43.732	43.6874	
